ep_returns,ep_lens
12.042871096180145,400.0
7.7559585637975,423.52941176470586
16.958376214214663,553.8461538461538
21.12253401815528,600.0
18.83073954919156,423.52941176470586
18.450820400853075,327.27272727272725
14.25698145318999,327.27272727272725
18.305799809557723,327.27272727272725
16.381285283415444,225.0
18.464719432578118,205.71428571428572
20.312158244131208,232.25806451612902
21.59368699108909,240.0
24.0929272635055,248.27586206896552
23.104920935828684,248.27586206896552
22.228215875915414,218.1818181818182
22.625038024627955,240.0
26.8509418493686,248.27586206896552
39.31837884677568,300.0
33.34951273048604,276.9230769230769
35.40109658847692,276.9230769230769
38.3234856549788,288.0
43.81502372043955,300.0
43.30434655178094,288.0
45.678130907224734,300.0
47.60430128768018,300.0
43.34443700405632,300.0
47.772719018117996,288.0
46.64066981751447,288.0
41.047046190055205,276.9230769230769
48.58412726503031,288.0
60.68086804178936,300.0
53.568736867502174,300.0
45.81277056687482,288.0
44.84226424759794,288.0
43.750724373092275,300.0
51.03585141270414,288.0
47.04794618635574,300.0
58.70028930241646,300.0
46.51685743412255,300.0
50.693161229309084,288.0
58.329189711364926,300.0
49.603115224502524,288.0
53.8910210402348,288.0
46.585694447208326,288.0
58.0124407430242,300.0
63.227186844912865,300.0
58.608172806923754,300.0
52.52390745920021,266.6666666666667
51.75343542823619,288.0
47.63396691982251,300.0
54.7615871839595,300.0
53.616342846440475,266.6666666666667
58.687226447654545,300.0
60.81229395149816,300.0
47.76075170389878,288.0
48.14392164580321,288.0
55.96792299951435,300.0
56.0673730106649,300.0
55.687488953603456,300.0
61.86807835015545,300.0
51.06770410547605,300.0
50.57221199212265,300.0
43.93576789271568,300.0
44.3687529871057,300.0
51.81037723761518,300.0
49.32287233320667,300.0
61.79023915660762,313.04347826086956
53.37482973714612,300.0
57.5261519454923,300.0
58.39888993480392,300.0
54.47544620922044,288.0
54.34137372557446,300.0
57.74897495782517,300.0
53.63887348036565,300.0
51.51108594680795,300.0
55.71500202928966,313.04347826086956
68.4882462519984,300.0
64.83771475526746,313.04347826086956
55.03969738547587,313.04347826086956
61.3380904508512,313.04347826086956
63.12539836546007,313.04347826086956
62.0022662783327,313.04347826086956
59.05776238884992,313.04347826086956
57.65041056219111,327.27272727272725
69.91742691593383,342.85714285714283
73.88908822076918,327.27272727272725
63.96434384038721,313.04347826086956
61.891319753703456,342.85714285714283
68.66176632573229,342.85714285714283
56.041327693589466,313.04347826086956
63.08775639364835,313.04347826086956
55.56241632514035,313.04347826086956
63.30001008217655,313.04347826086956
73.13436962696696,342.85714285714283
68.50372747535624,327.27272727272725
62.9234976960146,313.04347826086956
68.58987657156021,327.27272727272725
72.28704097693515,342.85714285714283
67.96584923720542,327.27272727272725
59.42702549548587,327.27272727272725
69.41275586068132,313.04347826086956
73.5814959279493,360.0
57.91913236901249,327.27272727272725
62.95979846056355,300.0
55.22154663852064,288.0
60.501465368433344,288.0
53.52926246480365,288.0
58.263174756764464,300.0
62.7501701706466,360.0
65.92453092745227,327.27272727272725
59.582065620316996,300.0
64.7017954601272,327.27272727272725
73.1032957640792,313.04347826086956
59.852989098235206,288.0
58.59554562547721,327.27272727272725
67.11391091114689,327.27272727272725
65.92818593669215,300.0
60.57950580661666,300.0
70.26724574733028,300.0
63.72671209796336,327.27272727272725
58.52895162886249,313.04347826086956
75.23040032499752,327.27272727272725
76.93355294062067,360.0
62.10910601607766,327.27272727272725
64.49688146620251,300.0
73.57205964066367,378.94736842105266
84.2153685302083,360.0
91.99809463357462,400.0
