ep_returns,ep_lens
101.85189894432744,400.0
94.75736095630612,400.0
91.72375739003719,400.0
95.01392598147986,400.0
99.16148322769584,400.0
93.07321065897385,400.0
105.42097184403666,400.0
105.43124382036605,400.0
104.87617430238133,400.0
95.35050086158093,400.0
105.06061366409637,400.0
94.17101500638263,400.0
84.81892679981597,400.0
104.43143961023168,400.0
105.33700719577108,400.0
85.19702297561912,400.0
95.64365580110746,400.0
115.3015444536236,400.0
96.04980871322452,400.0
96.26911804491816,400.0
95.61691471886024,400.0
86.08436199252459,400.0
97.30966769392649,400.0
107.50097205571053,400.0
107.30680371136532,400.0
107.54089013022961,400.0
119.20628010726587,400.0
97.5698047036356,400.0
107.61757993295794,400.0
97.46217792258373,400.0
107.2568425656251,400.0
97.06257182337244,400.0
87.98582814695033,400.0
96.68687146095216,400.0
87.0125422002041,400.0
98.47949524441883,400.0
89.24756951629132,400.0
118.98265473416734,400.0
129.65475704277102,400.0
99.80710836337119,400.0
121.27707389210106,400.0
111.40633941073203,400.0
122.97911350988153,400.0
113.27740267475924,400.0
125.33033367105531,400.0
127.75287651487093,400.0
119.98654880257449,400.0
113.07683587082954,400.0
140.57031403307465,400.0
132.61171143785822,400.0
140.82078056200137,400.0
131.64801126719098,400.0
148.4054956750109,400.0
137.90587981938958,400.0
122.28880584494436,400.0
125.11147950935872,400.0
116.95924939302112,400.0
140.24849819049732,400.0
132.2039755508536,400.0
136.28821592574482,400.0
131.10849689488577,400.0
141.70621664505245,400.0
131.37118687151977,400.0
123.24011847773187,400.0
126.03860285448025,400.0
151.02696346726873,400.0
154.01774436222297,400.0
140.80756495338267,400.0
114.71685038979126,400.0
130.8691259533522,400.0
141.9304257688018,400.0
134.225411354165,400.0
120.53103177584217,400.0
137.61426242645607,400.0
139.21603963562887,400.0
140.46735105950083,400.0
126.72599686312913,400.0
127.78339884791068,400.0
144.94732051774085,400.0
142.90173552050294,400.0
152.48056357472097,400.0
144.82360045650742,400.0
128.61957025295513,400.0
143.57662273223974,400.0
128.26062631552165,400.0
147.53527012421264,400.0
129.38261123578238,400.0
143.1914061994996,400.0
137.9726067344461,400.0
151.7184463853846,400.0
136.46987024203727,400.0
142.965261088654,400.0
135.29402702442826,400.0
140.2595290213375,400.0
144.22356009224856,400.0
137.88455129995293,400.0
128.81194224287302,400.0
148.32277029003347,400.0
147.10946977700496,400.0
135.93553073210094,400.0
141.33215740822982,400.0
145.70677659448168,400.0
141.59871016606596,400.0
138.03471121009076,400.0
145.3452374062064,400.0
144.9424094785851,400.0
133.34234055785342,400.0
136.0165943113212,400.0
137.72752330383506,400.0
136.0819103308838,400.0
142.75374211087268,400.0
143.3382961629747,400.0
144.3202366092718,400.0
140.52989837979334,400.0
140.35213322630068,400.0
153.48402644322223,400.0
139.92617241397105,400.0
141.58501473563328,400.0
130.75253019563863,400.0
153.31383608821704,400.0
152.5602152091175,400.0
129.06027303617134,400.0
142.04515432035168,400.0
143.60812383153848,400.0
151.91168252516664,400.0
136.16149876561772,400.0
140.37016449145503,400.0
139.62510441702022,400.0
138.4546154736349,400.0
139.34874134782302,400.0
141.79624130682467,400.0
146.3990072037735,400.0
145.7084976533953,400.0
125.90102213218847,400.0
151.99971145591908,400.0
133.99602102684537,400.0
143.55967103701244,400.0
145.89179034987276,400.0
153.707071462907,400.0
152.9884625596945,400.0
146.37766470014873,400.0
156.71108795966757,400.0
131.33013246960206,400.0
144.3400707991419,400.0
148.73464546726697,400.0
137.75679313162297,400.0
134.6600246765553,400.0
140.79883370812252,400.0
139.3887220565957,400.0
143.41520008818455,400.0
141.16911573490023,400.0
147.45314060608166,400.0
126.63050090285681,400.0
148.29198932959488,400.0
140.20095966093487,400.0
159.38942696283414,400.0
131.91003803956022,400.0
153.6149006950181,400.0
147.08082698763766,400.0
129.14381861646163,342.85714285714283
154.89460186409102,400.0
141.6034778000287,400.0
147.41880854413813,400.0
137.36805104118156,400.0
152.40859340248184,400.0
158.56184819404572,400.0
144.27233755887752,400.0
133.28135060928577,342.85714285714283
136.21162574797177,400.0
145.79323916084377,400.0
153.96099597414198,400.0
152.26446030664195,400.0
157.26047392725246,400.0
143.79208693803227,400.0
145.98511420438055,400.0
155.57012846563836,400.0
150.90545861202227,400.0
146.03671783995796,400.0
154.3435790151468,400.0
146.56751248654533,400.0
140.5209817334766,400.0
162.68844640251893,400.0
141.1811142066891,342.85714285714283
148.97801131582966,400.0
159.88753869179354,400.0
152.41193446246277,400.0
158.85407959596074,400.0
133.33368998750146,342.85714285714283
142.70279957042996,400.0
141.48144308677837,342.85714285714283
154.39168188247837,400.0
154.84149020886036,400.0
160.94846906439008,400.0
161.11419366614385,400.0
166.09146698541315,400.0
148.33623215809854,342.85714285714283
137.4712690279517,400.0
131.20270216275335,300.0
134.4746700473375,300.0
141.16905022852012,342.85714285714283
157.79490428228976,400.0
162.70614011129996,400.0
130.0978923163282,342.85714285714283
145.90022344400973,342.85714285714283
138.72839550235292,400.0
152.76856639124253,400.0
165.2017355528018,400.0
153.8131188972258,400.0
147.39458694490605,400.0
139.91784325760534,400.0
152.59841840113873,400.0
161.40450992104687,400.0
134.78026256133379,342.85714285714283
151.1778318379509,400.0
159.90334971261157,400.0
158.91800949070952,400.0
158.77147100347383,400.0
161.72966764781623,400.0
152.80076852775633,400.0
157.63070944037457,400.0
159.9202769241532,400.0
163.8060526862882,400.0
145.3937503676756,342.85714285714283
142.30338760061753,342.85714285714283
164.06989802623661,400.0
170.27879998062645,400.0
109.35971136344952,240.0
162.09023580416456,400.0
133.02070507224784,300.0
163.19728541688127,400.0
151.7157935490116,400.0
145.60254936684626,400.0
138.5148547742969,400.0
154.19171362886442,400.0
152.97363042291622,400.0
160.61886056379362,400.0
146.3343076202468,400.0
149.09473303733162,400.0
155.3661810473975,400.0
157.4166322517878,400.0
144.485571598712,400.0
156.0775890097651,400.0
155.36398478289777,400.0
126.78549100552577,342.85714285714283
144.8470393379462,400.0
154.94999922668623,400.0
161.9292604008621,400.0
145.02311784585757,342.85714285714283
160.88134945151668,400.0
141.40963431130598,342.85714285714283
162.14282700646893,400.0
138.5491177141663,342.85714285714283
152.8647355712529,400.0
148.41443569090907,400.0
149.67918632789926,342.85714285714283
155.1730197236325,400.0
159.9353909410811,400.0
145.9838490712182,342.85714285714283
166.55333466331965,400.0
148.91811010584817,400.0
139.0519223520044,342.85714285714283
139.5543971381125,342.85714285714283
156.7440323012473,400.0
139.7426062044157,342.85714285714283
128.50180186591254,300.0
128.38499839453587,300.0
119.25073645682083,300.0
122.62091770321956,342.85714285714283
173.179363812589,400.0
138.75884870966868,342.85714285714283
150.48341268367653,400.0
164.44288134924196,400.0
117.40455381651606,266.6666666666667
156.2988254217303,400.0
162.45358978892094,400.0
157.9941430177154,400.0
139.50049031061502,342.85714285714283
120.25260363435947,300.0
137.18642781640443,342.85714285714283
168.41261248919082,400.0
166.02843343197662,400.0
147.33130387496792,342.85714285714283
137.60072670473232,300.0
151.9728792793035,342.85714285714283
131.28714984434112,300.0
142.26583683392317,300.0
157.36457046519834,400.0
138.48495828130206,342.85714285714283
159.0957925990906,400.0
124.54166156959472,300.0
152.00902711259923,342.85714285714283
155.65149882942384,400.0
150.56196893821306,342.85714285714283
161.30744242734724,400.0
147.0301993298051,342.85714285714283
157.8647078017273,400.0
149.4091711242146,400.0
154.23705813353627,400.0
159.4576830410188,400.0
138.5734608236679,342.85714285714283
167.56778261817865,400.0
154.8284319747504,400.0
149.92048902135537,400.0
123.16200903579457,300.0
133.73218928876432,342.85714285714283
151.18884460789008,342.85714285714283
143.11312423802457,400.0
141.9495998327578,342.85714285714283
144.04761851322638,400.0
132.82088023713806,342.85714285714283
141.93925592426953,400.0
142.8485280917254,342.85714285714283
148.919866934819,400.0
164.77340067201084,400.0
133.78385813243312,300.0
142.50897604031647,400.0
149.08777664942681,400.0
133.03788479687285,300.0
151.20340407801206,342.85714285714283
133.84982973555842,342.85714285714283
156.71887794281417,400.0
140.54760558438025,342.85714285714283
138.3343921493906,342.85714285714283
145.25858582574492,400.0
117.44204020536088,266.6666666666667
129.9421464849949,300.0
147.74975334357583,342.85714285714283
146.2160512107969,342.85714285714283
173.09472004282824,400.0
145.54746173951386,400.0
163.69178695092495,400.0
146.90117437891394,400.0
161.15902632857478,400.0
143.85281334717618,342.85714285714283
147.07297225576127,342.85714285714283
145.73751734186126,400.0
160.85598945224288,400.0
158.62849252937238,400.0
170.99808764334352,400.0
133.39343959182082,300.0
123.078051056963,342.85714285714283
133.95914768751027,400.0
126.59786242548572,300.0
135.39189524911444,342.85714285714283
108.31038354541352,266.6666666666667
153.57077406987858,400.0
149.90679733073134,400.0
143.0307269623184,342.85714285714283
168.01412351132646,400.0
150.32031137599148,400.0
112.7284750804485,266.6666666666667
140.57820434985715,342.85714285714283
159.65321992527677,400.0
142.69447196342495,342.85714285714283
129.0452419550962,342.85714285714283
150.71760639483213,400.0
154.19101647202308,400.0
158.5335016581547,400.0
166.70740950365646,400.0
129.7999107508803,342.85714285714283
162.37357459227044,400.0
152.63839575057838,400.0
160.60229395970524,400.0
142.34249361236994,400.0
137.90799024978847,342.85714285714283
153.88099390166354,400.0
133.18878742389447,400.0
143.0794912726055,400.0
155.55133208251962,400.0
151.10010345301063,400.0
124.50613154460588,342.85714285714283
161.82625458020968,400.0
139.4491634583228,400.0
136.50647351044685,342.85714285714283
165.50401931409377,400.0
167.49629926817656,400.0
154.116744723406,400.0
148.16540270585202,400.0
158.81632324574016,400.0
135.8699193332142,342.85714285714283
169.60328453080376,400.0
135.8729398786027,342.85714285714283
146.28442459357186,342.85714285714283
120.99100290610846,300.0
156.2169680215441,400.0
158.13984232537555,400.0
138.26812002845696,342.85714285714283
152.44418544594106,400.0
163.35807512779445,400.0
147.44333428609167,342.85714285714283
136.8430580473341,400.0
156.91787379590076,400.0
147.87707296347662,400.0
152.61198192655053,342.85714285714283
113.07417269479706,300.0
118.4339089330869,342.85714285714283
160.54808468669637,400.0
137.4269436683261,300.0
151.57055825327456,342.85714285714283
122.31276120291716,300.0
169.58255533169327,400.0
163.84145430811975,400.0
167.37377799873778,400.0
162.6944570735248,400.0
142.89142470027988,342.85714285714283
162.31062774380283,400.0
135.72572907580906,300.0
129.92364975376552,300.0
150.09278945972878,342.85714285714283
136.28443908590012,300.0
165.00825148086244,400.0
154.3434442198198,400.0
164.81539589429414,400.0
161.03826300837343,400.0
167.4321603561655,400.0
172.74734392505493,400.0
129.05858756746113,342.85714285714283
168.50328300415973,400.0
116.57339080392866,266.6666666666667
130.78516201034432,342.85714285714283
133.3929008437824,300.0
152.1961157363051,342.85714285714283
153.01500892252716,342.85714285714283
117.94171503630419,300.0
115.740466035306,266.6666666666667
164.9591363665644,400.0
139.29467729428055,342.85714285714283
138.0774982442897,342.85714285714283
173.3700888358261,400.0
145.19193811907263,342.85714285714283
157.19929568090325,400.0
156.36717595643327,400.0
139.55758371176728,400.0
127.97680625818592,300.0
143.09250146190362,342.85714285714283
132.08592486861454,342.85714285714283
161.55354397176373,400.0
154.53443665521988,400.0
162.2902092581319,400.0
151.8406584831312,400.0
145.3825124625559,342.85714285714283
145.75925753887822,342.85714285714283
164.87999533786714,400.0
143.952824018984,342.85714285714283
124.64467955957184,300.0
160.72336768939124,400.0
145.6692148506356,342.85714285714283
166.38559856036713,400.0
159.20897535926386,400.0
144.67136953968702,342.85714285714283
162.0801144958218,400.0
164.00956751095805,400.0
158.61689045667742,400.0
167.54199534191923,400.0
136.71993660136735,300.0
144.52138365166914,342.85714285714283
156.38521433697088,400.0
134.09711462973164,342.85714285714283
129.25451237141115,300.0
129.0672020951949,300.0
144.41880780043624,342.85714285714283
153.95301479492488,400.0
170.13793878434828,400.0
179.94316306891335,400.0
125.53970883428153,300.0
148.31629901495242,342.85714285714283
138.73270556725717,342.85714285714283
137.90332084224045,342.85714285714283
132.9091322857527,342.85714285714283
168.9825645570238,400.0
162.92674794031635,400.0
171.45807905939725,400.0
142.60385187655228,342.85714285714283
154.51632381595314,400.0
155.7233328449979,400.0
139.88130659487214,342.85714285714283
145.23326104453375,342.85714285714283
126.862555372007,342.85714285714283
145.39898911403955,342.85714285714283
156.41479125860073,400.0
133.63995565851388,342.85714285714283
145.89713402349489,342.85714285714283
132.8342373005293,342.85714285714283
156.14020149034684,400.0
166.91672159473774,400.0
151.2561894727211,400.0
161.3512368948036,400.0
143.69583521033067,342.85714285714283
167.74569498688075,400.0
155.96095115010826,400.0
135.7954632178276,342.85714285714283
160.08112767971195,400.0
164.0814076483066,400.0
135.66120316458597,342.85714285714283
166.27582179286662,400.0
130.95744457824406,342.85714285714283
171.3219196514266,400.0
147.71526916565048,342.85714285714283
130.28608739298585,300.0
117.11689527906879,266.6666666666667
170.65673947842018,400.0
145.93161310180537,342.85714285714283
144.73610156237274,342.85714285714283
145.28896053742255,342.85714285714283
164.42824200686712,400.0
166.03812244131365,400.0
171.88387531114958,400.0
165.8655058213337,400.0
142.2452111373889,400.0
128.98605016242612,300.0
158.7958651430154,400.0
135.27796458193095,342.85714285714283
159.35792801945436,400.0
152.62776998008624,400.0
142.48672888148846,400.0
159.66000271689316,400.0
124.09217711391355,300.0
164.45819609298067,400.0
144.69604368635393,342.85714285714283
164.99337560893608,400.0
165.44599204552514,400.0
123.88824639989728,300.0
121.82332851103173,342.85714285714283
141.6444856340406,400.0
154.2286388235987,400.0
140.6955983726943,342.85714285714283
171.1585537398785,400.0
114.89455488204331,300.0
145.66548186740857,342.85714285714283
161.10565646227568,400.0
161.7330899825137,400.0
135.15961789107618,342.85714285714283
161.03688919390507,400.0
146.15611600623842,342.85714285714283
146.52066946294116,342.85714285714283
110.80451071867786,266.6666666666667
128.78845045130726,300.0
165.54032532835822,400.0
131.71746589007353,300.0
140.36948606923053,342.85714285714283
145.1493818179053,342.85714285714283
144.26018306617578,342.85714285714283
138.34017928536903,342.85714285714283
141.81336252905032,400.0
143.76096475558086,342.85714285714283
119.64431010282462,266.6666666666667
114.84851997907016,266.6666666666667
161.83345364592105,400.0
149.90170799255716,342.85714285714283
150.9479732588247,400.0
145.93944641685658,342.85714285714283
156.10656642676955,400.0
145.8156336193346,342.85714285714283
154.57085259292393,400.0
151.8523350144357,400.0
168.73468288052305,400.0
164.76566549283515,400.0
136.57219695281069,342.85714285714283
164.39745529495485,400.0
139.60930813361057,342.85714285714283
148.31878647037325,342.85714285714283
170.7505062123715,400.0
154.71733666545848,400.0
158.58646237187074,400.0
174.93026306201372,400.0
170.84476826925456,400.0
140.26727958017318,342.85714285714283
172.85738509831074,400.0
172.19111370588834,400.0
165.02629166346873,400.0
171.01070376662892,400.0
154.45582950582659,342.85714285714283
167.86453177223885,400.0
149.3505497547308,342.85714285714283
140.16296530028654,342.85714285714283
162.55416741302722,400.0
172.53080720442765,400.0
149.25853982577988,400.0
140.01997232831033,342.85714285714283
152.11627690229662,400.0
139.0274968517087,342.85714285714283
169.5494064355708,400.0
136.9929731649298,400.0
113.59829186104648,300.0
160.08152219671413,400.0
136.15932997536578,300.0
133.80900811035283,300.0
160.98032690080422,400.0
152.8673325109705,400.0
134.68822818568293,342.85714285714283
123.63798537853714,300.0
166.48396722766316,400.0
174.0476825066872,400.0
140.75162139354487,342.85714285714283
141.04929580071152,342.85714285714283
149.80879978885014,342.85714285714283
159.22931781019437,400.0
175.87826521927988,400.0
147.69146106425953,342.85714285714283
157.83764942495932,400.0
151.39529545523055,400.0
163.21884668426964,400.0
156.64779728831738,400.0
124.42465017564848,300.0
165.12323079663472,400.0
150.22758893029686,342.85714285714283
168.6227458124715,400.0
177.4078919095026,400.0
128.47004227831087,300.0
140.61369703629538,342.85714285714283
142.57295768274517,342.85714285714283
169.33348091323737,400.0
149.6551208419094,342.85714285714283
143.42928220341227,342.85714285714283
139.8241415744279,342.85714285714283
134.19985873293052,300.0
172.7209233118111,400.0
171.83622588495658,400.0
118.21303359162519,300.0
141.42078284159538,342.85714285714283
133.50793005267477,342.85714285714283
159.15518765920578,342.85714285714283
137.74190171851558,342.85714285714283
166.76091059617931,400.0
154.1748727181253,342.85714285714283
135.48334283624695,300.0
172.6930952528257,400.0
151.73091583400694,342.85714285714283
125.61954280092245,300.0
176.71414599050925,400.0
156.7157730477269,342.85714285714283
171.87983190902776,400.0
160.12190340547016,400.0
131.41362970049806,342.85714285714283
163.10009955262134,400.0
166.08841710306024,400.0
150.32413802051337,400.0
138.10955206614486,342.85714285714283
141.29251190118526,300.0
114.34341858792075,266.6666666666667
133.84586809628843,300.0
107.23829211736191,240.0
143.24587967791098,342.85714285714283
125.90903965581089,300.0
124.50459213381345,300.0
156.37829167172438,400.0
171.27198608782751,400.0
155.79636765516153,342.85714285714283
154.5534380426412,400.0
164.7189992329902,400.0
167.89496018758052,400.0
135.3508629756409,300.0
170.58999834987137,400.0
135.8455344302328,300.0
157.9228559107539,400.0
171.26170997531975,400.0
176.70176497370764,400.0
164.8104416943673,400.0
162.95326873662302,400.0
166.7150080954688,400.0
152.5261157963805,342.85714285714283
158.3311634880558,342.85714285714283
170.09402991625754,400.0
185.44928336555108,400.0
166.2941760478336,400.0
162.74041951398937,342.85714285714283
175.1096513463749,400.0
161.7127635082244,400.0
155.4308528499351,342.85714285714283
159.9174979511056,342.85714285714283
163.19634861415759,400.0
163.3020640712019,400.0
175.028492356097,400.0
154.5581796724483,342.85714285714283
150.46250189280883,342.85714285714283
168.42996433038613,400.0
166.73058529697087,400.0
169.80886273957742,400.0
182.8018951530179,400.0
141.1602742765103,342.85714285714283
176.32266959270058,400.0
132.78150926839442,300.0
161.9426309953311,400.0
183.4409384809485,400.0
157.4561765709405,342.85714285714283
150.81996080363214,400.0
183.19389843468898,400.0
181.436401368886,400.0
168.19025890075062,400.0
175.91956711748512,400.0
183.11556264461424,400.0
143.68583940807892,342.85714285714283
180.63377726359408,400.0
185.9840078093429,400.0
174.58610139009048,400.0
168.28697300425824,400.0
134.63760095232294,300.0
174.32375381387374,400.0
169.66866605033604,400.0
139.245448688559,300.0
169.1301813195544,400.0
148.24690175795038,342.85714285714283
150.42314415158123,342.85714285714283
155.4621322576257,342.85714285714283
164.77086479146647,400.0
147.6160938673227,342.85714285714283
149.6430289756327,342.85714285714283
182.6773172617725,400.0
153.99452806218252,342.85714285714283
164.37498433003097,400.0
140.69006490666987,342.85714285714283
161.24034990118818,400.0
167.06404942042766,400.0
156.03658380551536,342.85714285714283
131.6621649064994,342.85714285714283
184.3791467041933,400.0
174.51626548551948,400.0
158.1080372445073,342.85714285714283
155.78866283514293,400.0
156.95510344475247,342.85714285714283
171.25265839716303,400.0
180.2470819490986,400.0
164.2600784707507,400.0
176.38494146859492,400.0
177.90945000357416,400.0
185.00213487900888,400.0
178.02017804773814,400.0
153.7779997641185,342.85714285714283
175.96739780804853,400.0
183.65137487503205,400.0
181.99356408377503,400.0
160.94674563548375,342.85714285714283
158.02967984505273,342.85714285714283
114.92787181197976,266.6666666666667
131.3981268553731,300.0
155.63659603631157,342.85714285714283
126.92588660177844,300.0
150.95327516837114,342.85714285714283
161.50479030166545,400.0
163.97416091618493,342.85714285714283
169.52960048470212,400.0
180.08800170011241,400.0
160.6438793124808,342.85714285714283
177.02939806010383,400.0
181.481214046892,400.0
150.46314871796727,342.85714285714283
185.54062147162554,400.0
172.95483425410603,400.0
177.7889962860571,400.0
170.90489321365726,400.0
174.91452715639636,400.0
170.67014382814625,400.0
163.73437492235874,400.0
181.97649564074504,400.0
168.57378670429316,400.0
151.26013384609283,342.85714285714283
186.51758538896615,400.0
142.852638224051,342.85714285714283
171.35359156596505,400.0
154.81842458426055,342.85714285714283
141.52825005712458,342.85714285714283
156.63532067145547,342.85714285714283
175.96344708707946,400.0
162.06136589453402,342.85714285714283
167.6040100495276,400.0
164.5526604362252,400.0
152.50209316247938,342.85714285714283
173.68085985628545,400.0
182.48964329693743,400.0
131.90762804603847,300.0
175.48032185631544,400.0
181.3693211589672,400.0
165.0562140801112,400.0
152.98637207139126,342.85714285714283
168.3634645481441,400.0
180.49576567130893,400.0
179.36734527785916,400.0
155.9691581355714,342.85714285714283
155.89946130639404,342.85714285714283
151.77225590776888,342.85714285714283
177.8136622462621,400.0
160.97133810858918,342.85714285714283
156.96090426204182,342.85714285714283
179.87077469382038,400.0
144.71336803617044,342.85714285714283
148.03843259302815,342.85714285714283
146.13993914970033,300.0
151.81674230474093,342.85714285714283
158.52332510861183,342.85714285714283
146.41759021014767,342.85714285714283
133.56263098563386,300.0
146.60466387997434,300.0
137.16576084919154,300.0
178.65374160007255,400.0
163.08574180138726,342.85714285714283
109.11157170229542,240.0
156.07304466554197,342.85714285714283
130.41149388555743,266.6666666666667
159.32334938821973,342.85714285714283
128.53840172565504,266.6666666666667
180.98258946250704,400.0
166.92024792619236,342.85714285714283
147.12811590818777,342.85714285714283
103.91825827074018,218.1818181818182
135.43603073955367,300.0
137.29899863051617,300.0
159.8589366760228,342.85714285714283
148.985481214286,400.0
126.16569102965178,266.6666666666667
182.50109398334266,400.0
174.13952137509852,400.0
179.73872680776492,400.0
172.64860335515468,400.0
147.81994566379416,342.85714285714283
149.5269220379399,342.85714285714283
166.35920212431463,400.0
123.77458808157972,266.6666666666667
113.8898056345304,266.6666666666667
143.2476497513954,342.85714285714283
136.99390532942272,300.0
151.58892188851084,400.0
159.24415972836303,342.85714285714283
154.56306323717538,342.85714285714283
175.83027502009918,400.0
137.161850837531,342.85714285714283
129.93307529588583,300.0
131.24323942133455,266.6666666666667
192.5304060965312,400.0
163.36487689465235,400.0
183.96882457439733,400.0
135.1110809106521,300.0
169.66480168550945,400.0
133.75208551143243,300.0
156.92598096394013,342.85714285714283
186.94523330355688,400.0
158.6277956031067,400.0
185.61911806089572,400.0
138.97683682651513,300.0
177.36632428421112,400.0
177.54220667524052,400.0
161.98962456218007,342.85714285714283
182.10575570421983,400.0
159.46027803362853,342.85714285714283
147.8203170229335,342.85714285714283
183.0310879625622,400.0
138.78966617616285,342.85714285714283
141.05181789889448,342.85714285714283
142.3785532442178,342.85714285714283
163.13233876072835,342.85714285714283
159.97711402273686,342.85714285714283
127.71479623295593,266.6666666666667
186.41491562960354,400.0
188.02804408813077,400.0
159.9359828719079,342.85714285714283
172.3648708068839,400.0
162.12395789800502,342.85714285714283
148.37927762945753,300.0
165.653563572535,342.85714285714283
192.25938386764116,400.0
143.39266121628137,342.85714285714283
